timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610644716838,28104,DeleteTask 1404,204,,soakTest 2-182,,true,,191,186,173,819,http://localhost:8080/task/delete/1404,0,0,0
1610644719002,26071,ReadTask,200,,loadTest 1-245,text,true,,102047,157,289,818,http://localhost:8080/task/read,26068,0,0
1610644715769,29313,CreateTask,201,,stressTest 4-278,text,true,,311,274,324,817,http://localhost:8080/task/create,29313,0,0
1610644716757,28329,ReadTodo,200,,loadTest 1-20,text,true,,292905,157,288,816,http://localhost:8080/todo/read,28321,0,0
1610644717004,28178,CreateTodo,201,,stressTest 4-102,text,true,,329,239,323,816,http://localhost:8080/todo/create,28178,0,0
1610644716763,28420,ReadTodo,200,,spikeTest 3-510,text,true,,292973,157,33,815,http://localhost:8080/todo/read,28412,0,0
1610644716793,28499,ReadTodo,200,,loadTest 1-13,text,true,,293676,157,288,814,http://localhost:8080/todo/read,28494,0,0
1610644716799,28580,ReadTodo,200,,loadTest 1-85,text,true,,293774,157,288,814,http://localhost:8080/todo/read,28576,0,0
1610644717071,28310,CreateTask,201,,stressTest 4-256,text,true,,311,274,322,814,http://localhost:8080/task/create,28309,0,0
1610644715787,29595,CreateTask,201,,spikeTest 3-522,text,true,,311,274,32,813,http://localhost:8080/task/create,29595,0,0
1610644717131,28252,UpdateTodo,202,,loadTest 1-259,text,true,,377,244,288,812,http://localhost:8080/todo/update/1889,28252,0,0
1610644716817,28573,ReadTodo,200,,stressTest 4-428,text,true,,293775,157,321,811,http://localhost:8080/todo/read,28568,0,0
1610644716818,28614,ReadTodo,200,,loadTest 1-9,text,true,,293725,157,287,810,http://localhost:8080/todo/read,28609,0,0
1610644716832,28602,ReadTodo,200,,stressTest 4-427,text,true,,293725,157,320,810,http://localhost:8080/todo/read,28598,0,0
1610644717221,28215,UpdateTodo,202,,soakTest 2-189,text,true,,377,244,172,809,http://localhost:8080/todo/update/1827,28215,0,0
1610644717226,28210,UpdateTask,202,,loadTest 1-300,text,true,,312,238,287,809,http://localhost:8080/task/update/1405,28210,0,0
1610644717302,28135,UpdateTodo,202,,loadTest 1-278,text,true,,377,244,286,807,http://localhost:8080/todo/update/1852,28135,0,0
1610644716834,28773,ReadTodo,200,,loadTest 1-82,text,true,,293774,157,285,806,http://localhost:8080/todo/read,28769,0,0
1610644717364,28245,CreateTodo,201,,stressTest 4-99,text,true,,329,239,319,805,http://localhost:8080/todo/create,28245,0,0
1610644717395,28217,CreateTask,201,,stressTest 4-266,text,true,,311,274,318,804,http://localhost:8080/task/create,28216,0,0
1610644717406,28207,CreateTask,201,,stressTest 4-254,text,true,,311,274,317,803,http://localhost:8080/task/create,28207,0,0
1610644717412,28203,UpdateTask,202,,soakTest 2-201,text,true,,312,238,171,802,http://localhost:8080/task/update/1408,28203,0,0
1610644716838,28813,ReadTodo,200,,stressTest 4-413,text,true,,293823,157,316,801,http://localhost:8080/todo/read,28809,0,0
1610644717484,28176,CreateTodo,201,,stressTest 4-98,text,true,,329,239,315,800,http://localhost:8080/todo/create,28176,0,2
1610644717062,28647,ReadTask,200,,loadTest 1-70,text,true,,102648,157,284,799,http://localhost:8080/task/read,28645,0,0
1610644717519,28191,CreateTask,201,,stressTest 4-240,text,true,,311,274,314,799,http://localhost:8080/task/create,28191,0,0
1610644717521,28191,UpdateTask,202,,soakTest 2-121,text,true,,312,238,170,798,http://localhost:8080/task/update/1409,28191,0,0
1610644719513,26320,ReadTodo,200,,stressTest 4-369,text,true,,293823,157,313,797,http://localhost:8080/todo/read,26315,0,0
1610644716847,29008,ReadTodo,200,,loadTest 1-4,text,true,,293823,157,284,796,http://localhost:8080/todo/read,29004,0,0
1610644717604,28255,CreateTodo,201,,stressTest 4-97,text,true,,329,239,312,796,http://localhost:8080/todo/create,28255,0,1
1610644717578,28283,UpdateTodo,202,,soakTest 2-37,text,true,,377,244,169,795,http://localhost:8080/todo/update/1513,28283,0,0
1610644717190,28841,ReadTask,200,,loadTest 1-64,text,true,,102748,157,284,794,http://localhost:8080/task/read,28840,0,0
1610644716011,30023,CreateTask,201,,spikeTest 3-521,text,true,,311,274,31,794,http://localhost:8080/task/create,30023,0,0
1610644717648,28389,DeleteTask 1498,204,,soakTest 2-116,,true,,191,186,168,793,http://localhost:8080/task/delete/1498,0,0,0
1610644717650,28389,DeleteTask 1298,204,,soakTest 2-253,,true,,191,186,167,792,http://localhost:8080/task/delete/1298,0,0,0
1610644717654,28386,CreateTask,201,,stressTest 4-252,text,true,,311,274,311,791,http://localhost:8080/task/create,28386,0,0
1610644715775,30292,ReadTodo,200,,loadTest 1-22,text,true,,293939,157,284,790,http://localhost:8080/todo/read,30287,0,0
1610644715892,30181,ReadTask,200,,loadTest 1-236,text,true,,102749,157,284,790,http://localhost:8080/task/read,30177,0,0
1610644717670,28567,CreateTask,201,,spikeTest 3-588,text,true,,311,274,30,789,http://localhost:8080/task/create,28567,0,0
1610644717308,28931,ReadTodo,200,,stressTest 4-412,text,true,,293993,157,310,788,http://localhost:8080/todo/read,28919,0,0
1610644717673,28576,CreateTask,201,,spikeTest 3-528,text,true,,311,274,29,787,http://localhost:8080/task/create,28576,0,0
1610644717671,28579,CreateTask,201,,spikeTest 3-502,text,true,,311,274,28,786,http://localhost:8080/task/create,28579,0,0
1610644717674,28577,CreateTask,201,,spikeTest 3-571,text,true,,311,274,27,785,http://localhost:8080/task/create,28577,0,0
1610644717693,28559,CreateTask,201,,spikeTest 3-591,text,true,,311,274,26,784,http://localhost:8080/task/create,28559,0,0
1610644717694,28559,CreateTask,201,,spikeTest 3-567,text,true,,311,274,25,783,http://localhost:8080/task/create,28559,0,0
1610644717696,28559,CreateTask,201,,spikeTest 3-551,text,true,,311,274,24,782,http://localhost:8080/task/create,28558,0,0
1610644717699,28557,CreateTask,201,,spikeTest 3-553,text,true,,311,274,23,781,http://localhost:8080/task/create,28557,0,0
1610644715943,30328,ReadTask,200,,loadTest 1-234,text,true,,102851,157,283,780,http://localhost:8080/task/read,30324,0,0
1610644717707,28565,UpdateTask,202,,soakTest 2-18,text,true,,312,238,166,779,http://localhost:8080/task/update/1416,28565,0,0
1610644717709,28564,CreateTask,201,,spikeTest 3-543,text,true,,311,274,22,778,http://localhost:8080/task/create,28564,0,0
1610644717517,28771,ReadTask,200,,stressTest 4-445,text,true,,102851,157,309,777,http://localhost:8080/task/read,28769,0,0
1610644717138,29152,ReadTodo,200,,stressTest 4-426,text,true,,293991,157,308,776,http://localhost:8080/todo/read,29146,0,0
1610644717712,28580,CreateTask,201,,stressTest 4-250,text,true,,311,274,307,775,http://localhost:8080/task/create,28580,0,0
1610644717713,28580,UpdateTask,202,,soakTest 2-138,text,true,,312,238,165,774,http://localhost:8080/task/update/1418,28580,0,0
1610644716003,30475,ReadTask,200,,loadTest 1-233,text,true,,102902,157,282,773,http://localhost:8080/task/read,30472,0,0
1610644717640,28852,ReadTask,200,,loadTest 1-74,text,true,,102902,157,281,772,http://localhost:8080/task/read,28850,0,0
1610644717724,28777,CreateTodo,201,,stressTest 4-96,text,true,,329,239,306,771,http://localhost:8080/todo/create,28776,0,0
1610644717735,28767,CreateTask,201,,spikeTest 3-547,text,true,,311,274,21,770,http://localhost:8080/task/create,28767,0,0
1610644717736,28768,UpdateTask,202,,soakTest 2-192,text,true,,312,238,164,769,http://localhost:8080/task/update/1420,28768,0,0
1610644717736,28769,CreateTask,201,,stressTest 4-235,text,true,,311,274,305,768,http://localhost:8080/task/create,28769,0,0
1610644717738,28768,CreateTask,201,,spikeTest 3-542,text,true,,311,274,20,767,http://localhost:8080/task/create,28768,0,0
1610644720483,26023,CreateTodo,201,,stressTest 4-73,text,true,,329,239,304,766,http://localhost:8080/todo/create,26023,0,1
1610644717524,29034,ReadTodo,200,,stressTest 4-411,text,true,,294172,157,303,765,http://localhost:8080/todo/read,29029,0,0
1610644717745,28818,CreateTask,201,,spikeTest 3-574,text,true,,311,274,19,764,http://localhost:8080/task/create,28817,0,0
1610644716016,30771,ReadTodo,200,,loadTest 1-10,text,true,,294339,157,280,763,http://localhost:8080/todo/read,30767,0,0
1610644717665,29199,ReadTodo,200,,stressTest 4-409,text,true,,294339,157,302,763,http://localhost:8080/todo/read,29194,0,0
1610644720301,26595,ReadTask,200,,loadTest 1-209,text,true,,103351,157,280,762,http://localhost:8080/task/read,26592,0,0
1610644717833,29065,CreateTask,201,,spikeTest 3-541,text,true,,311,274,18,761,http://localhost:8080/task/create,29065,0,0
1610644717666,29233,ReadTodo,200,,stressTest 4-415,text,true,,294339,157,301,760,http://localhost:8080/todo/read,29224,0,0
1610644720432,26479,ReadTask,200,,stressTest 4-423,text,true,,103402,157,300,759,http://localhost:8080/task/read,26477,0,0
1610644717840,29074,CreateTask,201,,stressTest 4-247,text,true,,311,274,299,758,http://localhost:8080/task/create,29074,0,0
1610644717844,29070,CreateTodo,201,,stressTest 4-95,text,true,,329,239,298,757,http://localhost:8080/todo/create,29070,0,0
1610644717852,29064,CreateTask,201,,spikeTest 3-597,text,true,,311,274,17,756,http://localhost:8080/task/create,29064,0,0
1610644717853,29063,CreateTask,201,,spikeTest 3-516,text,true,,311,274,16,755,http://localhost:8080/task/create,29063,0,0
1610644717854,29063,CreateTask,201,,spikeTest 3-506,text,true,,311,274,15,754,http://localhost:8080/task/create,29063,0,0
1610644717714,29323,ReadTodo,200,,stressTest 4-407,text,true,,294830,157,297,753,http://localhost:8080/todo/read,29317,0,0
1610644717871,29176,UpdateTask,202,,soakTest 2-36,text,true,,312,238,163,752,http://localhost:8080/task/update/1426,29176,0,0
1610644717871,29178,UpdateTask,202,,soakTest 2-178,text,true,,312,238,162,751,http://localhost:8080/task/update/1452,29178,0,0
1610644717874,29189,CreateTask,201,,spikeTest 3-513,text,true,,311,274,14,750,http://localhost:8080/task/create,29189,0,0
1610644717700,29365,ReadTodo,200,,stressTest 4-408,text,true,,294830,157,296,749,http://localhost:8080/todo/read,29357,0,0
1610644716085,31166,ReadTodo,200,,stressTest 4-425,text,true,,295026,157,295,748,http://localhost:8080/todo/read,31162,0,0
1610644717879,29375,UpdateTask,202,,loadTest 1-281,text,true,,312,238,279,747,http://localhost:8080/task/update/1622,29375,0,0
1610644717893,29363,DeleteTask 1358,204,,soakTest 2-143,,true,,191,186,161,746,http://localhost:8080/task/delete/1358,0,0,0
1610644717744,29522,ReadTodo,200,,spikeTest 3-515,text,true,,295158,157,13,745,http://localhost:8080/todo/read,29518,0,0
1610644717750,29610,ReadTodo,200,,loadTest 1-29,text,true,,295158,157,278,744,http://localhost:8080/todo/read,29602,0,0
1610644717915,29455,CreateTask,201,,stressTest 4-245,text,true,,311,274,294,743,http://localhost:8080/task/create,29455,0,0
1610644717929,29442,UpdateTask,202,,soakTest 2-273,text,true,,312,238,160,742,http://localhost:8080/task/update/1430,29442,0,0
1610644717933,29440,DeleteTask 1347,204,,soakTest 2-230,,true,,191,186,159,741,http://localhost:8080/task/delete/1347,0,0,0
1610644717866,29624,ReadTask,200,,stressTest 4-487,text,true,,103853,157,293,740,http://localhost:8080/task/read,29622,0,0
1610644717955,29538,CreateTask,201,,stressTest 4-244,text,true,,311,274,292,739,http://localhost:8080/task/create,29538,0,0
1610644717962,29533,UpdateTask,202,,soakTest 2-210,text,true,,312,238,158,738,http://localhost:8080/task/update/1431,29533,0,0
1610644717965,29533,DeleteTask 1316,204,,soakTest 2-86,,true,,191,186,157,737,http://localhost:8080/task/delete/1316,0,0,0
1610644717753,29773,ReadTodo,200,,stressTest 4-394,text,true,,295159,157,291,736,http://localhost:8080/todo/read,29769,0,0
1610644717965,29563,CreateTodo,201,,stressTest 4-94,text,true,,329,239,290,735,http://localhost:8080/todo/create,29563,0,1
1610644717975,29555,UpdateTask,202,,soakTest 2-217,text,true,,312,238,156,734,http://localhost:8080/task/update/1432,29555,0,0
1610644717975,29557,CreateTask,201,,stressTest 4-230,text,true,,311,274,289,733,http://localhost:8080/task/create,29557,0,0
1610644717978,29556,CreateTask,201,,stressTest 4-243,text,true,,311,274,288,732,http://localhost:8080/task/create,29556,0,0
1610644717758,29879,ReadTodo,200,,spikeTest 3-523,text,true,,295405,157,12,731,http://localhost:8080/todo/read,29873,0,0
1610644717982,29658,UpdateTask,202,,soakTest 2-31,text,true,,312,238,155,730,http://localhost:8080/task/update/1433,29657,0,0
1610644717985,29655,UpdateTask,202,,soakTest 2-256,text,true,,312,238,154,729,http://localhost:8080/task/update/1466,29655,0,0
1610644717986,29655,CreateTask,201,,stressTest 4-229,text,true,,311,274,287,728,http://localhost:8080/task/create,29655,0,0
1610644716364,31298,ReadTodo,200,,loadTest 1-71,text,true,,295405,157,277,727,http://localhost:8080/todo/read,31288,0,0
1610644720550,27113,ReadTodo,200,,stressTest 4-380,text,true,,295405,157,286,726,http://localhost:8080/todo/read,27103,0,0
1610644717990,29680,CreateTask,201,,stressTest 4-242,text,true,,311,274,285,725,http://localhost:8080/task/create,29680,0,0
1610644717999,29671,CreateTask,201,,stressTest 4-228,text,true,,311,274,284,724,http://localhost:8080/task/create,29671,0,0
1610644717991,29680,UpdateTodo,202,,soakTest 2-275,text,true,,377,244,153,723,http://localhost:8080/todo/update/1837,29680,0,0
1610644718084,29588,CreateTodo,201,,stressTest 4-93,text,true,,329,239,283,722,http://localhost:8080/todo/create,29587,0,0
1610644721328,26345,DeleteTask 1279,204,,soakTest 2-204,,true,,191,186,152,721,http://localhost:8080/task/delete/1279,0,0,0
1610644721347,26329,DeleteTask 1282,204,,soakTest 2-254,,true,,191,186,151,720,http://localhost:8080/task/delete/1282,0,0,0
1610644718124,29554,DeleteTodo 1585,204,,soakTest 2-75,,true,,191,186,150,719,http://localhost:8080/todo/delete/1585,0,0,0
1610644718124,29557,UpdateTodo,202,,stressTest 4-488,text,true,,377,244,282,718,http://localhost:8080/todo/update/1921,29557,0,0
1610644718124,29558,UpdateTask,202,,soakTest 2-290,text,true,,312,238,149,717,http://localhost:8080/task/update/1441,29558,0,0
1610644718205,29485,CreateTodo,201,,stressTest 4-92,text,true,,329,239,281,716,http://localhost:8080/todo/create,29485,0,0
1610644717877,29956,ReadTodo,200,,stressTest 4-404,text,true,,295422,157,280,715,http://localhost:8080/todo/read,29947,0,0
1610644718270,29565,CreateTask,201,,stressTest 4-239,text,true,,311,274,279,714,http://localhost:8080/task/create,29565,0,0
1610644718274,29563,UpdateTask,202,,soakTest 2-193,text,true,,312,238,148,713,http://localhost:8080/task/update/1443,29563,0,0
1610644717874,29970,ReadTodo,200,,stressTest 4-392,text,true,,295478,157,278,712,http://localhost:8080/todo/read,29964,0,0
1610644718291,29556,CreateTask,201,,stressTest 4-238,text,true,,311,274,277,711,http://localhost:8080/task/create,29556,0,0
1610644716713,31135,CreateTask,201,,spikeTest 3-545,text,true,,311,274,11,710,http://localhost:8080/task/create,31135,0,0
1610644721386,26463,UpdateTask,202,,loadTest 1-291,text,true,,312,238,276,709,http://localhost:8080/task/update/1413,26463,0,0
1610644718332,29519,UpdateTodo,202,,soakTest 2-56,text,true,,377,244,147,708,http://localhost:8080/todo/update/1580,29519,0,0
1610644718340,29512,CreateTask,201,,stressTest 4-237,text,true,,311,274,276,707,http://localhost:8080/task/create,29512,0,0
1610644718342,29512,UpdateTask,202,,soakTest 2-113,text,true,,312,238,146,706,http://localhost:8080/task/update/1446,29511,0,0
1610644716715,31139,CreateTask,201,,spikeTest 3-580,text,true,,311,274,10,705,http://localhost:8080/task/create,31139,0,0
1610644717903,29960,ReadTask,200,,loadTest 1-222,text,true,,103855,157,275,704,http://localhost:8080/task/read,29958,0,0
1610644718353,29517,DeleteTodo 1728,204,,soakTest 2-47,,true,,191,186,145,703,http://localhost:8080/todo/delete/1728,0,0,0
1610644718356,29515,UpdateTask,202,,loadTest 1-287,text,true,,312,238,274,702,http://localhost:8080/task/update/1447,29515,0,0
1610644716717,31155,CreateTask,201,,spikeTest 3-562,text,true,,311,274,9,701,http://localhost:8080/task/create,31155,0,0
1610644716718,31155,CreateTask,201,,spikeTest 3-560,text,true,,311,274,8,700,http://localhost:8080/task/create,31155,0,0
1610644718465,29409,CreateTask,201,,stressTest 4-236,text,true,,311,274,275,699,http://localhost:8080/task/create,29409,0,0
1610644718466,29409,UpdateTask,202,,soakTest 2-274,text,true,,312,238,144,698,http://localhost:8080/task/update/1450,29409,0,0
1610644716521,31452,ReadTask,200,,loadTest 1-16,text,true,,103855,157,273,697,http://localhost:8080/task/read,31448,0,0
1610644717911,30128,ReadTodo,200,,stressTest 4-403,text,true,,295423,157,274,696,http://localhost:8080/todo/read,30124,0,0
1610644718488,29553,DeleteTask 1349,204,,soakTest 2-133,,true,,191,186,143,695,http://localhost:8080/task/delete/1349,0,0,0
1610644717972,30114,ReadTask,200,,loadTest 1-53,text,true,,103855,157,272,694,http://localhost:8080/task/read,30112,0,0
1610644718261,30014,ReadTask,200,,loadTest 1-49,text,true,,104007,157,271,693,http://localhost:8080/task/read,30013,0,0
1610644718556,29722,DeleteTask 1330,204,,soakTest 2-231,,true,,191,186,142,692,http://localhost:8080/task/delete/1330,0,0,0
1610644721582,26697,UpdateTask,202,,soakTest 2-51,text,true,,312,238,141,691,http://localhost:8080/task/update/1515,26697,0,0
1610644718108,30192,ReadTask,200,,loadTest 1-51,text,true,,104057,157,270,690,http://localhost:8080/task/read,30189,0,0
1610644718564,29737,CreateTodo,201,,stressTest 4-89,text,true,,329,239,273,689,http://localhost:8080/todo/create,29737,0,2
1610644718612,29710,CreateTask,201,,spikeTest 3-595,text,true,,311,274,7,688,http://localhost:8080/task/create,29710,0,0
1610644717980,30345,ReadTodo,200,,stressTest 4-389,text,true,,295548,157,272,687,http://localhost:8080/todo/read,30336,0,0
1610644718691,29809,CreateTodo,201,,stressTest 4-88,text,true,,329,239,271,686,http://localhost:8080/todo/create,29809,0,0
1610644717987,30514,ReadTodo,200,,stressTest 4-400,text,true,,295697,157,270,685,http://localhost:8080/todo/read,30509,0,0
1610644718483,30147,ReadTodo,200,,stressTest 4-384,text,true,,296041,157,269,684,http://localhost:8080/todo/read,30143,0,0
1610644718744,29889,DeleteTask 1285,204,,soakTest 2-179,,true,,191,186,140,683,http://localhost:8080/task/delete/1285,0,0,0
1610644721825,26810,UpdateTodo,202,,soakTest 2-220,text,true,,377,244,139,682,http://localhost:8080/todo/update/1849,26810,0,0
1610644718748,29888,CreateTask,201,,stressTest 4-234,text,true,,311,274,268,681,http://localhost:8080/task/create,29888,0,0
1610644718288,30353,ReadTodo,200,,stressTest 4-398,text,true,,296107,157,267,680,http://localhost:8080/todo/read,30341,0,0
1610644718771,29879,UpdateTask,202,,loadTest 1-283,text,true,,312,238,269,679,http://localhost:8080/task/update/1449,29879,0,0
1610644718351,30302,ReadTodo,200,,stressTest 4-397,text,true,,296108,157,266,678,http://localhost:8080/todo/read,30294,0,0
1610644718554,30133,ReadTask,200,,loadTest 1-220,text,true,,104361,157,268,677,http://localhost:8080/task/read,30131,0,0
1610644718469,30293,ReadTodo,200,,stressTest 4-396,text,true,,295992,157,265,676,http://localhost:8080/todo/read,30289,0,0
1610644718489,30362,ReadTodo,200,,stressTest 4-249,text,true,,295992,157,264,675,http://localhost:8080/todo/read,30353,0,0
1610644718785,30075,UpdateTask,202,,soakTest 2-287,text,true,,312,238,138,674,http://localhost:8080/task/update/1489,30075,0,0
1610644718790,30071,DeleteTask 1289,204,,soakTest 2-21,,true,,191,186,137,673,http://localhost:8080/task/delete/1289,0,0,0
1610644718607,30334,ReadTask,200,,loadTest 1-18,text,true,,104311,157,267,672,http://localhost:8080/task/read,30332,0,0
1610644718794,30153,CreateTask,201,,stressTest 4-232,text,true,,311,274,263,671,http://localhost:8080/task/create,30153,0,0
1610644716760,32189,UpdateTask,202,,soakTest 2-272,text,true,,312,238,136,670,http://localhost:8080/task/update/1363,32189,0,0
1610644718823,30128,UpdateTodo,202,,soakTest 2-177,text,true,,377,244,135,669,http://localhost:8080/todo/update/1824,30128,0,0
1610644718666,30291,ReadTask,200,,loadTest 1-221,text,true,,104361,157,266,668,http://localhost:8080/task/read,30289,0,0
1610644718561,30478,ReadTodo,200,,stressTest 4-406,text,true,,296041,157,262,667,http://localhost:8080/todo/read,30474,0,0
1610644715298,33816,CreateTask,201,,spikeTest 3-575,text,true,,311,274,6,666,http://localhost:8080/task/create,33816,0,0
1610644718738,30377,ReadTask,200,,loadTest 1-217,text,true,,104361,157,265,665,http://localhost:8080/task/read,30372,0,0
1610644718836,30280,CreateTask,201,,stressTest 4-231,text,true,,311,274,261,664,http://localhost:8080/task/create,30280,0,0
1610644718839,30279,UpdateTask,202,,soakTest 2-120,text,true,,312,238,134,663,http://localhost:8080/task/update/1493,30279,0,0
1610644718846,30274,CreateTask,201,,stressTest 4-217,text,true,,311,274,260,662,http://localhost:8080/task/create,30274,0,0
1610644718924,30208,CreateTodo,201,,stressTest 4-86,text,true,,329,239,259,661,http://localhost:8080/todo/create,30208,0,1
1610644716780,32354,DeleteTask 1287,204,,soakTest 2-239,,true,,191,186,133,660,http://localhost:8080/task/delete/1287,0,0,0
1610644718764,30484,ReadTask,200,,stressTest 4-474,text,true,,104360,157,258,659,http://localhost:8080/task/read,30483,0,0
1610644719015,30237,UpdateTask,202,,soakTest 2-270,text,true,,312,238,132,658,http://localhost:8080/task/update/1406,30237,0,0
1610644719044,30210,UpdateTask,202,,soakTest 2-222,text,true,,312,238,131,657,http://localhost:8080/task/update/1392,30210,0,0
1610644718750,30689,ReadTodo,200,,stressTest 4-405,text,true,,296126,157,257,656,http://localhost:8080/todo/read,30683,0,0
1610644719045,30399,CreateTodo,201,,stressTest 4-85,text,true,,329,239,256,655,http://localhost:8080/todo/create,30399,0,2
1610644719063,30383,DeleteTask 1286,204,,soakTest 2-279,,true,,191,186,130,654,http://localhost:8080/task/delete/1286,0,0,0
1610644718773,30705,ReadTodo,200,,stressTest 4-393,text,true,,296126,157,255,653,http://localhost:8080/todo/read,30700,0,0
1610644719066,30419,CreateTask,201,,stressTest 4-241,text,true,,311,274,254,652,http://localhost:8080/task/create,30419,0,0
1610644719165,30321,CreateTodo,201,,stressTest 4-84,text,true,,329,239,253,651,http://localhost:8080/todo/create,30321,0,1
1610644719187,30300,UpdateTodo,202,,stressTest 4-494,text,true,,377,244,252,650,http://localhost:8080/todo/update/1867,30300,0,0
1610644718772,30751,ReadTodo,200,,stressTest 4-431,text,true,,296126,157,251,649,http://localhost:8080/todo/read,30727,0,0
1610644718825,30752,ReadTask,200,,stressTest 4-484,text,true,,104362,157,250,648,http://localhost:8080/task/read,30750,0,0
1610644718786,30806,ReadTodo,200,,stressTest 4-276,text,true,,296126,157,249,647,http://localhost:8080/todo/read,30794,0,0
1610644718828,30767,ReadTask,200,,loadTest 1-210,text,true,,104362,157,264,646,http://localhost:8080/task/read,30766,0,0
1610644719404,30198,CreateTodo,201,,stressTest 4-82,text,true,,329,239,248,645,http://localhost:8080/todo/create,30198,0,1
1610644719283,30319,CreateTodo,201,,stressTest 4-83,text,true,,329,239,247,644,http://localhost:8080/todo/create,30319,0,1
1610644722645,26958,CreateTodo,201,,stressTest 4-55,text,true,,329,239,246,643,http://localhost:8080/todo/create,26958,0,0
1610644719466,30140,UpdateTodo,202,,soakTest 2-176,text,true,,377,244,129,642,http://localhost:8080/todo/update/1843,30139,0,0
1610644722765,26842,CreateTodo,201,,stressTest 4-54,text,true,,329,239,245,641,http://localhost:8080/todo/create,26842,0,1
1610644719478,30174,CreateTask,201,,stressTest 4-227,text,true,,311,274,244,640,http://localhost:8080/task/create,30174,0,0
1610644718792,30862,ReadTodo,200,,stressTest 4-391,text,true,,296077,157,243,639,http://localhost:8080/todo/read,30854,0,0
1610644718833,30999,ReadTodo,200,,stressTest 4-390,text,true,,296178,157,242,638,http://localhost:8080/todo/read,30994,0,0
1610644719497,30337,CreateTask,201,,stressTest 4-226,text,true,,311,274,241,637,http://localhost:8080/task/create,30337,0,0
1610644719510,30325,UpdateTask,202,,soakTest 2-251,text,true,,312,238,128,636,http://localhost:8080/task/update/1444,30325,0,0
1610644716986,32851,UpdateTodo,202,,soakTest 2-238,text,true,,377,244,127,635,http://localhost:8080/todo/update/1835,32851,0,0
1610644719520,30318,UpdateTask,202,,soakTest 2-214,text,true,,312,238,126,634,http://localhost:8080/task/update/1445,30318,0,0
1610644719521,30318,CreateTask,201,,stressTest 4-225,text,true,,311,274,240,633,http://localhost:8080/task/create,30318,0,0
1610644719523,30317,CreateTodo,201,,stressTest 4-81,text,true,,329,239,239,632,http://localhost:8080/todo/create,30317,0,1
1610644719534,30307,UpdateTask,202,,soakTest 2-171,text,true,,312,238,125,631,http://localhost:8080/task/update/1479,30307,0,0
1610644719536,30314,CreateTask,201,,stressTest 4-205,text,true,,311,274,238,630,http://localhost:8080/task/create,30314,0,0
1610644719537,30315,UpdateTask,202,,soakTest 2-59,text,true,,312,238,124,629,http://localhost:8080/task/update/1629,30315,0,0
1610644719541,30312,UpdateTask,202,,soakTest 2-55,text,true,,312,238,123,628,http://localhost:8080/task/update/1481,30312,0,0
1610644719555,30324,CreateTask,201,,stressTest 4-224,text,true,,311,274,237,627,http://localhost:8080/task/create,30324,0,0
1610644719004,30877,ReadTodo,200,,stressTest 4-379,text,true,,296342,157,236,626,http://localhost:8080/todo/read,30866,0,0
1610644719040,30924,ReadTodo,200,,stressTest 4-255,text,true,,296292,157,235,625,http://localhost:8080/todo/read,30916,0,0
1610644719611,30505,CreateTask,201,,stressTest 4-223,text,true,,311,274,234,624,http://localhost:8080/task/create,30505,0,0
1610644719618,30499,UpdateTask,202,,soakTest 2-88,text,true,,312,238,122,623,http://localhost:8080/task/update/1554,30499,0,0
1610644719214,30903,ReadTask,200,,loadTest 1-244,text,true,,104463,157,263,623,http://localhost:8080/task/read,30900,0,0
1610644719264,30909,ReadTask,200,,loadTest 1-207,text,true,,104463,157,262,621,http://localhost:8080/task/read,30907,0,0
1610644719627,30547,DeleteTask 1422,204,,soakTest 2-277,,true,,191,186,121,620,http://localhost:8080/task/delete/1422,0,0,0
1610644719065,31135,ReadTodo,200,,loadTest 1-12,text,true,,296407,157,261,619,http://localhost:8080/todo/read,31124,0,0
1610644719631,30577,CreateTask,201,,spikeTest 3-512,text,true,,311,274,5,618,http://localhost:8080/task/create,30576,0,0
1610644719636,30573,UpdateTask,202,,soakTest 2-147,text,true,,312,238,120,617,http://localhost:8080/task/update/1555,30573,0,0
1610644719644,30566,CreateTodo,201,,stressTest 4-80,text,true,,329,239,233,616,http://localhost:8080/todo/create,30566,0,0
1610644719190,31067,ReadTodo,200,,stressTest 4-399,text,true,,296474,157,232,615,http://localhost:8080/todo/read,31064,0,0
1610644719475,30870,ReadTodo,200,,stressTest 4-387,text,true,,296793,157,231,614,http://localhost:8080/todo/read,30859,0,0
1610644719700,30654,UpdateTask,202,,soakTest 2-265,text,true,,312,238,119,613,http://localhost:8080/task/update/1486,30654,0,0
1610644719701,30654,CreateTask,201,,stressTest 4-222,text,true,,311,274,230,612,http://localhost:8080/task/create,30654,0,0
1610644716823,33601,ReadTodo,200,,loadTest 1-8,text,true,,296660,157,260,611,http://localhost:8080/todo/read,33598,0,0
1610644719705,30728,DeleteTask 1469,204,,soakTest 2-131,,true,,191,186,118,610,http://localhost:8080/task/delete/1469,0,0,0
1610644719707,30728,UpdateTask,202,,soakTest 2-7,text,true,,312,238,117,609,http://localhost:8080/task/update/1485,30728,0,0
1610644719719,30718,DeleteTodo 1788,204,,soakTest 2-64,,true,,191,186,116,608,http://localhost:8080/todo/delete/1788,0,0,0
1610644719723,30716,UpdateTask,202,,soakTest 2-255,text,true,,312,238,115,607,http://localhost:8080/task/update/1488,30716,0,0
